GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000039,2016,Count,GWh,Gas,Domestic,480.6136194
S12000039,2016,Count,GWh,Gas,Industrial & Commercial,228.75293
S12000039,2016,Count,GWh,Gas,All,709.3665494
S12000039,2016,Count,GWh,Manufactured fuels,Domestic,1.2144110081
S12000039,2016,Count,GWh,Manufactured fuels,Industrial & Commercial,0.0772281428
S12000039,2016,Count,GWh,Manufactured fuels,All,1.2916391509
S12000039,2016,Count,GWh,Petroleum products,Agriculture,8.1393614377
S12000039,2016,Count,GWh,Petroleum products,Domestic,7.6958214288
S12000039,2016,Count,GWh,Petroleum products,Industrial & Commercial,48.367992683999994
S12000039,2016,Count,GWh,Petroleum products,Public Sector,0.832080294
S12000039,2016,Count,GWh,Petroleum products,Rail,0.4480895835
S12000039,2016,Count,GWh,Petroleum products,Road transport,528.10538337
S12000039,2016,Count,GWh,Petroleum products,All,593.5887288
S12000039,2017,Count,GWh,All,All,1658.1785721
S12000039,2017,Count,GWh,Bioenergy & wastes,Domestic,14.530871819
S12000039,2017,Count,GWh,Bioenergy & wastes,All,14.530871819
S12000039,2017,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000039,2017,Count,GWh,Coal,Agriculture,0
S12000039,2017,Count,GWh,Coal,Domestic,1.5471137559
S12000039,2017,Count,GWh,Coal,Industrial & Commercial,0.0109192093
S12000039,2017,Count,GWh,Coal,Public Sector,0.0342594563
S12000039,2017,Count,GWh,Coal,Rail,0
S12000039,2017,Count,GWh,Coal,All,1.5922924215
S12000039,2017,Count,GWh,Electricity,Domestic,142.1782701
S12000039,2017,Count,GWh,Electricity,Industrial & Commercial,189.2896011
S12000039,2017,Count,GWh,Electricity,All,331.4678712
S12000039,2017,Count,GWh,Gas,Domestic,496.1203984
S12000039,2017,Count,GWh,Gas,Industrial & Commercial,219.1705927
S12000039,2017,Count,GWh,Gas,All,715.2909911
S12000039,2017,Count,GWh,Manufactured fuels,Domestic,1.3796092268
S12000039,2017,Count,GWh,Manufactured fuels,Industrial & Commercial,0.1001971369
S12000039,2017,Count,GWh,Manufactured fuels,All,1.4798063637
S12000039,2017,Count,GWh,Petroleum products,Agriculture,8.2215608239
S12000039,2017,Count,GWh,Petroleum products,Domestic,7.5944795161
S12000039,2017,Count,GWh,Petroleum products,Industrial & Commercial,52.1664691696
S12000039,2017,Count,GWh,Petroleum products,Public Sector,0.8283837683
S12000039,2017,Count,GWh,Petroleum products,Rail,0.4435012461
S12000039,2017,Count,GWh,Petroleum products,Road transport,524.56234469
S12000039,2017,Count,GWh,Petroleum products,All,593.81673922
S12000039,2018,Count,GWh,All,All,1627.1550024
S12000039,2018,Count,GWh,Bioenergy & wastes,Domestic,15.876967317
S12000039,2018,Count,GWh,Bioenergy & wastes,All,15.876967317
S12000039,2018,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000039,2018,Count,GWh,Coal,Agriculture,0
S12000039,2018,Count,GWh,Coal,Domestic,1.4967426443
S12000039,2018,Count,GWh,Coal,Industrial & Commercial,0.0109192093
S12000039,2018,Count,GWh,Coal,Public Sector,0.0371103066
S12000039,2018,Count,GWh,Coal,Rail,0
S12000039,2018,Count,GWh,Coal,All,1.5447721601
S12000039,2018,Count,GWh,Electricity,Domestic,135.1635772
S12000039,2018,Count,GWh,Electricity,Industrial & Commercial,189.0387391
S12000039,2018,Count,GWh,Electricity,All,324.2023163
S12000039,2018,Count,GWh,Gas,Domestic,492.0974116
S12000039,2018,Count,GWh,Gas,Industrial & Commercial,203.08436389999997
S12000039,2018,Count,GWh,Gas,All,695.1817754
S12000039,2018,Count,GWh,Manufactured fuels,Domestic,1.4308190011
S12000039,2018,Count,GWh,Manufactured fuels,Industrial & Commercial,0.0896540767
S12000039,2018,Count,GWh,Manufactured fuels,All,1.5204730778
S12000039,2018,Count,GWh,Petroleum products,Agriculture,8.205967192
S12000039,2018,Count,GWh,Petroleum products,Domestic,7.6362758637
S12000039,2018,Count,GWh,Petroleum products,Industrial & Commercial,49.5089905499
S12000039,2018,Count,GWh,Petroleum products,Public Sector,0.8367033121
S12000039,2018,Count,GWh,Petroleum products,Rail,0.4146275149
S12000039,2018,Count,GWh,Petroleum products,Road transport,522.22613367
S12000039,2018,Count,GWh,Petroleum products,All,588.8286981
S12000040,2005,Count,GWh,All,All,4970.2296953
S12000040,2005,Count,GWh,Bioenergy & wastes,Domestic,17.03815363
S12000040,2005,Count,GWh,Bioenergy & wastes,All,17.03815363
S12000040,2005,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000040,2005,Count,GWh,Coal,Agriculture,0.0433070381
S12000040,2005,Count,GWh,Coal,Domestic,11.506767404
S12000040,2005,Count,GWh,Coal,Industrial & Commercial,1.7600596491
S12000040,2005,Count,GWh,Coal,Public Sector,0.7931193404
S12000040,2005,Count,GWh,Coal,Rail,0
S12000040,2005,Count,GWh,Coal,All,14.103253431
S12000040,2005,Count,GWh,Electricity,Domestic,318.44103
S12000040,2005,Count,GWh,Electricity,Industrial & Commercial,627.45013
S12000040,2005,Count,GWh,Electricity,All,945.89116
S12000040,2005,Count,GWh,Gas,Domestic,1317.45803
S12000040,2005,Count,GWh,Gas,Industrial & Commercial,802.79564
S12000040,2005,Count,GWh,Gas,All,2120.25367
S12000040,2005,Count,GWh,Manufactured fuels,Domestic,8.0978249276
S12000040,2005,Count,GWh,Manufactured fuels,Industrial & Commercial,9.2407805412
S12000040,2005,Count,GWh,Manufactured fuels,All,17.338605469
S12000040,2005,Count,GWh,Petroleum products,Agriculture,29.218064142
S12000040,2005,Count,GWh,Petroleum products,Domestic,35.441140141
S12000040,2005,Count,GWh,Petroleum products,Industrial & Commercial,337.7727599814
S12000040,2005,Count,GWh,Petroleum products,Public Sector,2.946389243
S12000040,2005,Count,GWh,Petroleum products,Rail,20.76544491
S12000040,2005,Count,GWh,Petroleum products,Road transport,1429.4610544
S12000040,2005,Count,GWh,Petroleum products,All,1855.6048528
S12000040,2006,Count,GWh,All,All,4852.5140313
S12000040,2006,Count,GWh,Bioenergy & wastes,Domestic,17.795656618
S12000040,2006,Count,GWh,Bioenergy & wastes,All,17.795656618
S12000040,2006,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000040,2006,Count,GWh,Coal,Agriculture,0.0241056987
S12000040,2006,Count,GWh,Coal,Domestic,10.377002873
S12000040,2006,Count,GWh,Coal,Industrial & Commercial,1.9249632101
S12000040,2006,Count,GWh,Coal,Public Sector,0.702014933
S12000040,2006,Count,GWh,Coal,Rail,0
S12000040,2006,Count,GWh,Coal,All,13.028086715
S12000040,2006,Count,GWh,Electricity,Domestic,316.6849
S12000040,2006,Count,GWh,Electricity,Industrial & Commercial,641.67362
S12000040,2006,Count,GWh,Electricity,All,958.37015
S12000040,2006,Count,GWh,Gas,Domestic,1263.1343
S12000040,2006,Count,GWh,Gas,Industrial & Commercial,734.5042800000001
S12000040,2006,Count,GWh,Gas,All,1997.65021
S12000040,2006,Count,GWh,Manufactured fuels,Domestic,7.7240107113
S12000040,2006,Count,GWh,Manufactured fuels,Industrial & Commercial,12.833895313
S12000040,2006,Count,GWh,Manufactured fuels,All,20.557906025
S12000040,2006,Count,GWh,Petroleum products,Agriculture,27.86195861
S12000040,2006,Count,GWh,Petroleum products,Domestic,37.543144899
S12000040,2006,Count,GWh,Petroleum products,Industrial & Commercial,306.9935175077
S12000040,2006,Count,GWh,Petroleum products,Public Sector,1.8139258432
S12000040,2006,Count,GWh,Petroleum products,Rail,20.510049668
S12000040,2006,Count,GWh,Petroleum products,Road transport,1450.3894254
S12000040,2006,Count,GWh,Petroleum products,All,1845.112022
S12000040,2007,Count,GWh,All,All,4876.2383538
S12000040,2007,Count,GWh,Bioenergy & wastes,Domestic,18.042111414
S12000040,2007,Count,GWh,Bioenergy & wastes,All,18.042111414
S12000040,2007,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000040,2007,Count,GWh,Coal,Agriculture,0.0192845636
S12000040,2007,Count,GWh,Coal,Domestic,11.900669328
S12000040,2007,Count,GWh,Coal,Industrial & Commercial,1.2335320075
S12000040,2007,Count,GWh,Coal,Public Sector,0.836658304
S12000040,2007,Count,GWh,Coal,Rail,0
S12000040,2007,Count,GWh,Coal,All,13.990144203
S12000040,2007,Count,GWh,Electricity,Domestic,316.4523
S12000040,2007,Count,GWh,Electricity,Industrial & Commercial,602.01532
S12000040,2007,Count,GWh,Electricity,All,918.46762
S12000040,2007,Count,GWh,Gas,Domestic,1298.44298
S12000040,2007,Count,GWh,Gas,Industrial & Commercial,729.11959
S12000040,2007,Count,GWh,Gas,All,2027.55094
S12000040,2007,Count,GWh,Manufactured fuels,Domestic,7.0837457634
S12000040,2007,Count,GWh,Manufactured fuels,Industrial & Commercial,12.09856742
S12000040,2007,Count,GWh,Manufactured fuels,All,19.182313183
S12000040,2007,Count,GWh,Petroleum products,Agriculture,26.468230343
S12000040,2007,Count,GWh,Petroleum products,Domestic,33.031836126
S12000040,2007,Count,GWh,Petroleum products,Industrial & Commercial,307.478887736
S12000040,2007,Count,GWh,Petroleum products,Public Sector,1.8041610278
S12000040,2007,Count,GWh,Petroleum products,Rail,23.309029859
S12000040,2007,Count,GWh,Petroleum products,Road transport,1486.9130799
S12000040,2007,Count,GWh,Petroleum products,All,1879.005225
S12000040,2008,Count,GWh,All,All,4799.3191671
S12000040,2008,Count,GWh,Bioenergy & wastes,Domestic,21.411533917
S12000040,2008,Count,GWh,Bioenergy & wastes,All,21.647373407
S12000040,2008,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.23583948999999998
S12000040,2008,Count,GWh,Coal,Agriculture,0.0241465084
S12000040,2008,Count,GWh,Coal,Domestic,12.596761044
S12000040,2008,Count,GWh,Coal,Industrial & Commercial,2.1480760491999997
S12000040,2008,Count,GWh,Coal,Public Sector,0.7105975357
S12000040,2008,Count,GWh,Coal,Rail,0
S12000040,2008,Count,GWh,Coal,All,15.479581137
S12000040,2008,Count,GWh,Electricity,Domestic,307.9624
S12000040,2008,Count,GWh,Electricity,Industrial & Commercial,610.19121
S12000040,2008,Count,GWh,Electricity,All,918.16524
S12000040,2008,Count,GWh,Gas,Domestic,1244.8752
S12000040,2008,Count,GWh,Gas,Industrial & Commercial,720.3505700000001
S12000040,2008,Count,GWh,Gas,All,1965.22577
S12000040,2008,Count,GWh,Manufactured fuels,Domestic,8.3519736196
S12000040,2008,Count,GWh,Manufactured fuels,Industrial & Commercial,38.961915801
S12000040,2008,Count,GWh,Manufactured fuels,All,47.313889421
S12000040,2008,Count,GWh,Petroleum products,Agriculture,25.87862721
S12000040,2008,Count,GWh,Petroleum products,Domestic,34.496321104
S12000040,2008,Count,GWh,Petroleum products,Industrial & Commercial,254.8597666915
S12000040,2008,Count,GWh,Petroleum products,Public Sector,1.2372785654
S12000040,2008,Count,GWh,Petroleum products,Rail,23.333619807
S12000040,2008,Count,GWh,Petroleum products,Road transport,1491.6816997
S12000040,2008,Count,GWh,Petroleum products,All,1831.4873131
S12000040,2009,Count,GWh,All,All,4536.1586135
S12000040,2009,Count,GWh,Bioenergy & wastes,Domestic,23.326095953
S12000040,2009,Count,GWh,Bioenergy & wastes,All,23.516727191
S12000040,2009,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.1906312377
S12000040,2009,Count,GWh,Coal,Agriculture,0
S12000040,2009,Count,GWh,Coal,Domestic,12.602035505
S12000040,2009,Count,GWh,Coal,Industrial & Commercial,5.6553445346
S12000040,2009,Count,GWh,Coal,Public Sector,0.7392605662
S12000040,2009,Count,GWh,Coal,Rail,0
S12000040,2009,Count,GWh,Coal,All,18.996640606
S12000040,2009,Count,GWh,Electricity,Domestic,302.90503112
S12000040,2009,Count,GWh,Electricity,Industrial & Commercial,559.76663672
S12000040,2009,Count,GWh,Electricity,All,862.67166784
S12000040,2009,Count,GWh,Gas,Domestic,1140.5953203
S12000040,2009,Count,GWh,Gas,Industrial & Commercial,677.18376835
S12000040,2009,Count,GWh,Gas,All,1817.790719
S12000040,2009,Count,GWh,Manufactured fuels,Domestic,5.7585769736
S12000040,2009,Count,GWh,Manufactured fuels,Industrial & Commercial,34.293052964
S12000040,2009,Count,GWh,Manufactured fuels,All,40.051629938
S12000040,2009,Count,GWh,Petroleum products,Agriculture,26.173427381
S12000040,2009,Count,GWh,Petroleum products,Domestic,33.763627987
S12000040,2009,Count,GWh,Petroleum products,Industrial & Commercial,228.4563454061
S12000040,2009,Count,GWh,Petroleum products,Public Sector,0.6164840169
S12000040,2009,Count,GWh,Petroleum products,Rail,23.273373639
S12000040,2009,Count,GWh,Petroleum products,Road transport,1460.8479704
S12000040,2009,Count,GWh,Petroleum products,All,1773.1312289
S12000040,2010,Count,GWh,All,All,4712.5558439
S12000040,2010,Count,GWh,Bioenergy & wastes,Domestic,30.073744044
S12000040,2010,Count,GWh,Bioenergy & wastes,All,30.276622346
S12000040,2010,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.2028783022
S12000040,2010,Count,GWh,Coal,Agriculture,0.007409252
S12000040,2010,Count,GWh,Coal,Domestic,13.157034875
S12000040,2010,Count,GWh,Coal,Industrial & Commercial,4.8601159077
S12000040,2010,Count,GWh,Coal,Public Sector,0.7575229226
S12000040,2010,Count,GWh,Coal,Rail,0
S12000040,2010,Count,GWh,Coal,All,18.782082957
S12000040,2010,Count,GWh,Electricity,Domestic,303.09876808
S12000040,2010,Count,GWh,Electricity,Industrial & Commercial,581.44306972
S12000040,2010,Count,GWh,Electricity,All,884.5418378
S12000040,2010,Count,GWh,Gas,Domestic,1117.2656369
S12000040,2010,Count,GWh,Gas,Industrial & Commercial,879.7660428700001
S12000040,2010,Count,GWh,Gas,All,1997.0316797
S12000040,2010,Count,GWh,Manufactured fuels,Domestic,6.4078816646
S12000040,2010,Count,GWh,Manufactured fuels,Industrial & Commercial,26.156579197
S12000040,2010,Count,GWh,Manufactured fuels,All,32.564460862
S12000040,2010,Count,GWh,Petroleum products,Agriculture,26.415704878
S12000040,2010,Count,GWh,Petroleum products,Domestic,37.498603406
S12000040,2010,Count,GWh,Petroleum products,Industrial & Commercial,225.2580709706
S12000040,2010,Count,GWh,Petroleum products,Public Sector,0.397001773
S12000040,2010,Count,GWh,Petroleum products,Rail,23.269012436
S12000040,2010,Count,GWh,Petroleum products,Road transport,1436.5207667
S12000040,2010,Count,GWh,Petroleum products,All,1749.3591602
S12000040,2011,Count,GWh,All,All,4425.2110533
S12000040,2011,Count,GWh,Bioenergy & wastes,Domestic,26.127282576
S12000040,2011,Count,GWh,Bioenergy & wastes,All,26.292791467
S12000040,2011,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.16550889089999998
S12000040,2011,Count,GWh,Coal,Agriculture,0.0075890518
S12000040,2011,Count,GWh,Coal,Domestic,12.997362721
S12000040,2011,Count,GWh,Coal,Industrial & Commercial,4.318342196600001
S12000040,2011,Count,GWh,Coal,Public Sector,0.7661171786
S12000040,2011,Count,GWh,Coal,Rail,0
S12000040,2011,Count,GWh,Coal,All,18.089411148
S12000040,2011,Count,GWh,Electricity,Domestic,302.37499208
S12000040,2011,Count,GWh,Electricity,Industrial & Commercial,587.85548022
S12000040,2011,Count,GWh,Electricity,All,890.23047229
S12000040,2011,Count,GWh,Gas,Domestic,1075.344674
S12000040,2011,Count,GWh,Gas,Industrial & Commercial,698.97582377
S12000040,2011,Count,GWh,Gas,All,1774.3204978
S12000040,2011,Count,GWh,Manufactured fuels,Domestic,5.954364616
S12000040,2011,Count,GWh,Manufactured fuels,Industrial & Commercial,24.265369492
S12000040,2011,Count,GWh,Manufactured fuels,All,30.219734108
S12000040,2011,Count,GWh,Petroleum products,Agriculture,26.835683077
S12000040,2011,Count,GWh,Petroleum products,Domestic,29.923166096
S12000040,2011,Count,GWh,Petroleum products,Industrial & Commercial,187.09718936680002
S12000040,2011,Count,GWh,Petroleum products,Public Sector,1.0461305603
S12000040,2011,Count,GWh,Petroleum products,Rail,23.130067035
S12000040,2011,Count,GWh,Petroleum products,Road transport,1418.0259104
S12000040,2011,Count,GWh,Petroleum products,All,1686.0581465
S12000040,2012,Count,GWh,All,All,4410.5426144
S12000040,2012,Count,GWh,Bioenergy & wastes,Domestic,33.22760095
S12000040,2012,Count,GWh,Bioenergy & wastes,All,33.74211686
S12000040,2012,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.5145159102
S12000040,2012,Count,GWh,Coal,Agriculture,0.0079161223
S12000040,2012,Count,GWh,Coal,Domestic,12.413490817
S12000040,2012,Count,GWh,Coal,Industrial & Commercial,5.5616568948000005
S12000040,2012,Count,GWh,Coal,Public Sector,0.6706743276
S12000040,2012,Count,GWh,Coal,Rail,0
S12000040,2012,Count,GWh,Coal,All,18.653738162
S12000040,2012,Count,GWh,Electricity,Domestic,296.69734238
S12000040,2012,Count,GWh,Electricity,Industrial & Commercial,594.04389158
S12000040,2012,Count,GWh,Electricity,All,890.74123395
S12000040,2012,Count,GWh,Gas,Domestic,1069.8865455
S12000040,2012,Count,GWh,Gas,Industrial & Commercial,726.63906744
S12000040,2012,Count,GWh,Gas,All,1796.5256129
S12000040,2012,Count,GWh,Manufactured fuels,Domestic,6.1184792443
S12000040,2012,Count,GWh,Manufactured fuels,Industrial & Commercial,22.173150146
S12000040,2012,Count,GWh,Manufactured fuels,All,28.291629391
S12000040,2012,Count,GWh,Petroleum products,Agriculture,27.613468902
S12000040,2012,Count,GWh,Petroleum products,Domestic,29.794264433
S12000040,2012,Count,GWh,Petroleum products,Industrial & Commercial,168.2417043844
S12000040,2012,Count,GWh,Petroleum products,Public Sector,0.4133093358
S12000040,2012,Count,GWh,Petroleum products,Rail,23.724176897
S12000040,2012,Count,GWh,Petroleum products,Road transport,1392.8013591
S12000040,2012,Count,GWh,Petroleum products,All,1642.5882831
S12000040,2013,Count,GWh,All,All,4323.6405409
S12000040,2013,Count,GWh,Bioenergy & wastes,Domestic,39.117161322
S12000040,2013,Count,GWh,Bioenergy & wastes,All,39.67427448
S12000040,2013,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.5571131577
S12000040,2013,Count,GWh,Coal,Agriculture,0
S12000040,2013,Count,GWh,Coal,Domestic,11.889793452
S12000040,2013,Count,GWh,Coal,Industrial & Commercial,6.3888865019
S12000040,2013,Count,GWh,Coal,Public Sector,0.7473154112
S12000040,2013,Count,GWh,Coal,Rail,0
S12000040,2013,Count,GWh,Coal,All,19.025995365
S12000040,2013,Count,GWh,Electricity,Domestic,296.01392406
S12000040,2013,Count,GWh,Electricity,Industrial & Commercial,567.66243647
S12000040,2013,Count,GWh,Electricity,All,863.67636052
S12000040,2013,Count,GWh,Gas,Domestic,1045.9290138
S12000040,2013,Count,GWh,Gas,Industrial & Commercial,701.42881612
S12000040,2013,Count,GWh,Gas,All,1747.3578299
S12000040,2013,Count,GWh,Manufactured fuels,Domestic,6.747714905
S12000040,2013,Count,GWh,Manufactured fuels,Industrial & Commercial,21.883484039
S12000040,2013,Count,GWh,Manufactured fuels,All,28.631198944
S12000040,2013,Count,GWh,Petroleum products,Agriculture,27.283537572
S12000040,2013,Count,GWh,Petroleum products,Domestic,30.623516939
S12000040,2013,Count,GWh,Petroleum products,Industrial & Commercial,143.860886967
S12000040,2013,Count,GWh,Petroleum products,Public Sector,0.158257237
S12000040,2013,Count,GWh,Petroleum products,Rail,23.944533205
S12000040,2013,Count,GWh,Petroleum products,Road transport,1399.4041497
S12000040,2013,Count,GWh,Petroleum products,All,1625.2748817
S12000040,2014,Count,GWh,All,All,4272.0285276
S12000040,2014,Count,GWh,Bioenergy & wastes,Domestic,37.156717971
S12000040,2014,Count,GWh,Bioenergy & wastes,All,37.635296506
S12000040,2014,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.4785785356
S12000040,2014,Count,GWh,Coal,Agriculture,0
S12000040,2014,Count,GWh,Coal,Domestic,10.158379993
S12000040,2014,Count,GWh,Coal,Industrial & Commercial,6.3127150726000005
S12000040,2014,Count,GWh,Coal,Public Sector,0.7700323367
S12000040,2014,Count,GWh,Coal,Rail,0
S12000040,2014,Count,GWh,Coal,All,17.241127403
S12000040,2014,Count,GWh,Electricity,Domestic,297.9443203
S12000040,2014,Count,GWh,Electricity,Industrial & Commercial,543.2031307
S12000040,2014,Count,GWh,Electricity,All,841.147451
S12000040,2014,Count,GWh,Gas,Domestic,1033.237
S12000040,2014,Count,GWh,Gas,Industrial & Commercial,649.1868
S12000040,2014,Count,GWh,Gas,All,1682.423
S12000040,2014,Count,GWh,Manufactured fuels,Domestic,6.2779101926
S12000040,2014,Count,GWh,Manufactured fuels,Industrial & Commercial,20.637062363
S12000040,2014,Count,GWh,Manufactured fuels,All,26.914972556
S12000040,2014,Count,GWh,Petroleum products,Agriculture,27.542538427
S12000040,2014,Count,GWh,Petroleum products,Domestic,27.890560072
S12000040,2014,Count,GWh,Petroleum products,Industrial & Commercial,173.88520349040002
S12000040,2014,Count,GWh,Petroleum products,Public Sector,0.2696307341
S12000040,2014,Count,GWh,Petroleum products,Rail,24.350242732
S12000040,2014,Count,GWh,Petroleum products,Road transport,1412.7285047
S12000040,2014,Count,GWh,Petroleum products,All,1666.6666801
S12000040,2015,Count,GWh,All,All,4265.3413517
S12000040,2015,Count,GWh,Bioenergy & wastes,Domestic,41.975711303
S12000040,2015,Count,GWh,Bioenergy & wastes,All,42.366537581
S12000040,2015,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.3908262779
S12000040,2015,Count,GWh,Coal,Agriculture,0
S12000040,2015,Count,GWh,Coal,Domestic,10.226637463
S12000040,2015,Count,GWh,Coal,Industrial & Commercial,5.1401375583
S12000040,2015,Count,GWh,Coal,Public Sector,0.0996804625
S12000040,2015,Count,GWh,Coal,Rail,0
S12000040,2015,Count,GWh,Coal,All,15.466455484
S12000040,2015,Count,GWh,Electricity,Domestic,298.8390219
S12000040,2015,Count,GWh,Electricity,Industrial & Commercial,525.2806247
S12000040,2015,Count,GWh,Electricity,All,824.1196466
S12000040,2015,Count,GWh,Gas,Domestic,1012.114678
S12000040,2015,Count,GWh,Gas,Industrial & Commercial,656.2430212
S12000040,2015,Count,GWh,Gas,All,1668.357699
S12000040,2015,Count,GWh,Manufactured fuels,Domestic,6.1252382631
S12000040,2015,Count,GWh,Manufactured fuels,Industrial & Commercial,15.281245385
S12000040,2015,Count,GWh,Manufactured fuels,All,21.406483648
S12000040,2015,Count,GWh,Petroleum products,Agriculture,28.681729678
S12000040,2015,Count,GWh,Petroleum products,Domestic,28.029379718
S12000040,2015,Count,GWh,Petroleum products,Industrial & Commercial,178.467561663
S12000040,2015,Count,GWh,Petroleum products,Public Sector,0.4101092482
S12000040,2015,Count,GWh,Petroleum products,Rail,24.228254359
S12000040,2015,Count,GWh,Petroleum products,Road transport,1433.8074947
S12000040,2015,Count,GWh,Petroleum products,All,1693.6245294
S12000040,2016,Count,GWh,All,All,4267.5529616
S12000040,2016,Count,GWh,Bioenergy & wastes,Domestic,45.105779893
S12000040,2016,Count,GWh,Bioenergy & wastes,All,45.56101089
S12000040,2016,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.4552309966
S12000040,2016,Count,GWh,Coal,Agriculture,0
S12000040,2016,Count,GWh,Coal,Domestic,10.172783946
S12000040,2016,Count,GWh,Coal,Industrial & Commercial,4.4973063346
S12000040,2016,Count,GWh,Coal,Public Sector,0.0992097266
S12000040,2016,Count,GWh,Coal,Rail,0
S12000040,2016,Count,GWh,Coal,All,14.769300007
S12000040,2016,Count,GWh,Electricity,Domestic,285.6555397
S12000040,2016,Count,GWh,Electricity,Industrial & Commercial,524.6309712
S12000040,2016,Count,GWh,Electricity,All,810.2865109
S12000040,2016,Count,GWh,Gas,Domestic,1021.666218
S12000040,2016,Count,GWh,Gas,Industrial & Commercial,678.3304965
S12000040,2016,Count,GWh,Gas,All,1699.996715
S12000040,2016,Count,GWh,Manufactured fuels,Domestic,6.0326984112
S12000040,2016,Count,GWh,Manufactured fuels,Industrial & Commercial,7.6609791583
S12000040,2016,Count,GWh,Manufactured fuels,All,13.69367757
S12000040,2016,Count,GWh,Petroleum products,Agriculture,30.299331084
S12000040,2016,Count,GWh,Petroleum products,Domestic,27.925537355
S12000040,2016,Count,GWh,Petroleum products,Industrial & Commercial,168.2995829928
S12000040,2016,Count,GWh,Petroleum products,Public Sector,0.3990909165
S12000040,2016,Count,GWh,Petroleum products,Rail,23.965446853
S12000040,2016,Count,GWh,Petroleum products,Road transport,1432.356758
S12000040,2016,Count,GWh,Petroleum products,All,1683.2457473
S12000040,2017,Count,GWh,All,All,4477.4472902
S12000040,2017,Count,GWh,Bioenergy & wastes,Domestic,44.836003284
S12000040,2017,Count,GWh,Bioenergy & wastes,All,45.079006935
S12000040,2017,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.243003663
S12000040,2017,Count,GWh,Coal,Agriculture,0
S12000040,2017,Count,GWh,Coal,Domestic,9.911660301
S12000040,2017,Count,GWh,Coal,Industrial & Commercial,4.1549730978
S12000040,2017,Count,GWh,Coal,Public Sector,0.1249423228
S12000040,2017,Count,GWh,Coal,Rail,0
S12000040,2017,Count,GWh,Coal,All,14.191575722
S12000040,2017,Count,GWh,Electricity,Domestic,281.3251486
S12000040,2017,Count,GWh,Electricity,Industrial & Commercial,524.3556949
S12000040,2017,Count,GWh,Electricity,All,805.6808435
S12000040,2017,Count,GWh,Gas,Domestic,1063.499452
S12000040,2017,Count,GWh,Gas,Industrial & Commercial,792.4788418
S12000040,2017,Count,GWh,Gas,All,1855.978294
S12000040,2017,Count,GWh,Manufactured fuels,Domestic,6.5968598374
S12000040,2017,Count,GWh,Manufactured fuels,Industrial & Commercial,9.3904426034
S12000040,2017,Count,GWh,Manufactured fuels,All,15.987302441
S12000040,2017,Count,GWh,Petroleum products,Agriculture,30.605313709
S12000040,2017,Count,GWh,Petroleum products,Domestic,27.509477617
S12000040,2017,Count,GWh,Petroleum products,Industrial & Commercial,181.7338153885
S12000040,2017,Count,GWh,Petroleum products,Public Sector,0.3841283283
S12000040,2017,Count,GWh,Petroleum products,Rail,23.670489805
S12000040,2017,Count,GWh,Petroleum products,Road transport,1476.6270427
S12000040,2017,Count,GWh,Petroleum products,All,1740.5302676
S12000040,2018,Count,GWh,All,All,4479.6065869
S12000040,2018,Count,GWh,Bioenergy & wastes,Domestic,48.989473402
S12000040,2018,Count,GWh,Bioenergy & wastes,All,48.989473402
S12000040,2018,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000040,2018,Count,GWh,Coal,Agriculture,0
S12000040,2018,Count,GWh,Coal,Domestic,9.5905014912
S12000040,2018,Count,GWh,Coal,Industrial & Commercial,2.6749885508
S12000040,2018,Count,GWh,Coal,Public Sector,0.1353391939
S12000040,2018,Count,GWh,Coal,Rail,0
S12000040,2018,Count,GWh,Coal,All,12.400829236
S12000040,2018,Count,GWh,Electricity,Domestic,273.8475828
S12000040,2018,Count,GWh,Electricity,Industrial & Commercial,525.0546569
S12000040,2018,Count,GWh,Electricity,All,798.9022397
S12000040,2018,Count,GWh,Gas,Domestic,1061.261572
S12000040,2018,Count,GWh,Gas,Industrial & Commercial,802.5408347999999
S12000040,2018,Count,GWh,Gas,All,1863.802407
S12000040,2018,Count,GWh,Manufactured fuels,Domestic,6.7287405832
S12000040,2018,Count,GWh,Manufactured fuels,Industrial & Commercial,8.560352528
S12000040,2018,Count,GWh,Manufactured fuels,All,15.289093111
S12000040,2018,Count,GWh,Petroleum products,Agriculture,30.554944202
S12000040,2018,Count,GWh,Petroleum products,Domestic,27.637958286
S12000040,2018,Count,GWh,Petroleum products,Industrial & Commercial,172.13152572799999
