SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
13-MAY-2020,3,20570,A,17937,21332,18449,18646,943,6527,0,13080,0,10,11,1412,316,-252,0,709,1386,314,-244,0
13-MAY-2020,4,20683,A,17933,21344,18443,18758,938,6527,0,13080,0,59,70,1408,315,-102,0,708,1386,313,-93,0
13-MAY-2020,5,20627,A,17775,21304,18295,18682,938,6527,0,13080,0,97,89,1408,224,-80,0,707,1386,220,-84,0
13-MAY-2020,6,20257,A,17494,21259,18270,18337,937,6527,0,13080,0,348,362,1408,218,-154,0,707,1386,210,-151,0
13-MAY-2020,7,20009,A,17192,21124,18110,18049,937,6527,0,13080,0,272,253,1409,-264,-79,0,524,1386,-278,-78,0
13-MAY-2020,8,19737,A,17020,20875,18010,17735,936,6527,0,13080,0,183,191,1408,-287,-168,0,518,1386,-277,-166,0
13-MAY-2020,9,19655,A,17175,20705,18212,17633,927,6527,0,13080,0,466,467,1408,-3,-81,0,417,1386,-1,-78,0
13-MAY-2020,10,19524,A,16964,20440,17688,17547,917,6527,0,13080,0,275,265,1409,0,-141,0,415,1386,-1,-139,0
13-MAY-2020,11,19483,A,16599,20455,17592,17528,932,6527,3,13080,0,80,84,1503,-348,-44,0,737,1482,-364,-38,0
13-MAY-2020,12,19788,A,16993,20770,17986,17799,946,6527,106,13080,0,81,84,1507,-401,82,66,750,1483,-404,91,74
13-MAY-2020,13,21033,A,18242,22378,19488,18922,969,6527,424,13080,0,153,152,1505,-692,242,219,802,1481,-702,248,224
13-MAY-2020,14,22035,A,19151,23252,20396,19799,991,6527,878,13080,0,11,13,1506,-706,343,316,804,1485,-706,341,312
13-MAY-2020,15,23111,A,20541,24239,21680,20763,1044,6527,1510,13080,0,12,14,1793,-616,223,191,888,1772,-613,217,185
13-MAY-2020,16,23689,A,20745,24773,21884,21263,1097,6527,2410,13080,0,11,15,1804,-573,97,81,891,1776,-552,92,76
13-MAY-2020,17,24374,A,21177,25001,21687,21858,1170,6527,3190,13080,0,9,9,1804,700,-83,-35,901,1775,736,-88,-40
13-MAY-2020,18,24640,A,21398,25409,21905,22074,1243,6527,3990,13080,0,7,7,1804,863,-222,-40,901,1776,865,-224,-40
13-MAY-2020,19,24428,A,21509,25141,22016,21846,1294,6527,4440,13080,0,5,7,1899,947,-208,0,949,1873,951,-205,0
13-MAY-2020,20,24187,A,21454,24934,21962,21566,1344,6527,4950,13080,0,6,8,1903,951,-241,0,951,1873,952,-240,0
13-MAY-2020,21,24284,A,21339,25042,21850,21608,1354,6527,5270,13080,0,6,10,1903,951,-252,0,951,1873,952,-250,0
13-MAY-2020,22,24269,A,21370,24963,21876,21588,1363,6527,5460,13080,0,9,6,1903,951,-185,0,950,1873,952,-177,0
13-MAY-2020,23,24486,A,21482,25057,21989,21791,1375,6527,5620,13080,0,9,6,1808,904,-62,0,903,1776,904,-58,0
13-MAY-2020,24,24699,A,21831,25268,22341,21992,1386,6527,5770,13080,0,8,9,1804,902,-61,0,901,1776,903,-58,0
13-MAY-2020,25,25228,A,22412,25733,22923,22465,1406,6527,5750,13080,0,5,4,1804,902,60,0,902,1775,903,64,0
13-MAY-2020,26,25199,A,22331,25707,22846,22428,1425,6527,5850,13080,0,8,9,1804,903,18,0,901,1775,902,19,0
13-MAY-2020,27,24921,A,22023,25513,22535,22200,1435,6527,6220,13080,0,8,11,1706,854,-84,0,855,1676,854,-90,0
13-MAY-2020,28,24422,A,21698,25249,22212,21716,1444,6527,5920,13080,0,10,13,1703,852,-245,-72,854,1675,854,-248,-79
13-MAY-2020,29,24054,A,21393,25035,21905,21394,1453,6527,5490,13080,0,10,11,1607,805,-273,-198,807,1579,806,-273,-199
13-MAY-2020,30,23721,A,21094,24820,21605,21053,1462,6527,5690,13080,0,9,11,1603,802,-389,-201,804,1578,805,-393,-199
13-MAY-2020,31,23812,A,21116,24947,21625,21151,1463,6527,5100,13080,0,8,9,1604,802,-435,-192,803,1578,804,-429,-194
13-MAY-2020,32,23939,A,21362,24974,21873,21269,1463,6527,4960,13080,0,9,11,1602,803,-327,-199,803,1573,805,-324,-195
13-MAY-2020,33,24495,A,21934,25440,22445,21726,1462,6527,4440,13080,0,9,11,1273,875,-384,-52,872,1245,878,-382,-48
13-MAY-2020,34,25783,A,23068,26583,23578,22872,1461,6527,4160,13080,0,8,10,1260,878,-292,32,875,1241,878,-289,35
13-MAY-2020,35,27267,A,24344,28024,24853,24250,1442,6527,3510,13080,0,7,8,1306,853,-250,0,947,1288,854,-242,0
13-MAY-2020,36,28357,A,25357,29003,25866,25306,1422,6527,2790,13080,0,7,9,1307,852,-99,-40,949,1288,855,-91,-42
13-MAY-2020,37,29032,A,26016,29541,26525,26036,1383,6527,2280,13080,0,8,9,1308,994,20,-1,998,1289,1000,23,0
13-MAY-2020,38,29076,A,26013,29580,26518,26141,1343,6527,1680,13080,0,4,6,1309,998,21,0,1000,1295,993,25,0
13-MAY-2020,39,29077,A,26050,29580,26555,26228,1222,6527,1190,13080,0,3,5,1689,583,117,0,999,1673,571,120,0
13-MAY-2020,40,29041,A,25917,29546,26421,26241,1101,6527,651,13080,0,5,5,1703,563,150,0,999,1672,564,148,0
13-MAY-2020,41,28957,A,25920,29460,26431,26164,1038,6527,205,13080,0,3,5,1323,697,132,0,1000,1295,700,131,0
13-MAY-2020,42,28794,A,25718,29297,26225,26052,975,6527,18,13080,0,3,7,1308,702,131,0,999,1290,702,130,0
13-MAY-2020,43,28824,A,25851,29327,26356,26120,963,6527,1,13080,0,3,5,1402,795,70,0,999,1385,798,67,0
13-MAY-2020,44,28520,A,25453,29052,25965,25838,950,6527,0,13080,0,5,8,1405,799,-27,0,1000,1384,798,-27,0
13-MAY-2020,45,27243,A,24565,27755,25082,24601,940,6527,0,13080,0,12,14,1311,711,82,0,904,1289,707,90,0
13-MAY-2020,46,25842,A,22863,26354,23378,23322,930,6527,0,13080,0,12,12,1308,707,195,0,901,1290,706,197,0
13-MAY-2020,47,24071,A,21338,24737,21855,21695,920,6527,0,13080,0,166,177,1500,757,164,45,761,1482,758,159,49
13-MAY-2020,48,22771,A,20053,23297,20563,20509,909,6527,0,13080,0,26,14,1507,759,93,3,756,1483,758,88,3
14-MAY-2020,1,21933,A,19392,22528,19903,19731,898,6527,0,13080,0,11,11,1373,694,-17,-67,690,1347,691,-18,-74
14-MAY-2020,2,21425,A,18801,22176,19318,19280,886,6527,0,13080,0,16,17,1368,691,-102,-133,688,1346,690,-107,-131
14-MAY-2020,3,21329,A,18628,22093,19142,19234,886,6527,0,13080,0,14,14,1368,682,-235,-15,639,1343,681,-234,-13
14-MAY-2020,4,21481,A,18704,22155,19212,19430,885,6527,0,13080,0,10,8,1368,682,-164,0,637,1346,681,-160,0
14-MAY-2020,5,21319,A,18288,21998,18802,19286,882,6527,0,13080,0,12,14,1369,690,-167,0,685,1347,690,-166,0
14-MAY-2020,6,21056,A,18072,21843,18582,19018,879,6527,0,13080,0,11,10,1369,691,-232,-44,687,1347,690,-231,-49
14-MAY-2020,7,20899,A,17753,21842,18342,18859,879,6527,0,13080,0,85,89,1369,690,-167,-191,687,1346,689,-165,-197
14-MAY-2020,8,20591,A,17736,21700,18389,18577,878,6527,0,13080,0,153,154,1368,689,-233,-223,687,1346,689,-231,-221
14-MAY-2020,9,20548,A,17649,21616,18310,18542,888,6527,0,13080,0,159,159,1369,690,-156,-253,687,1346,689,-153,-256
14-MAY-2020,10,20320,A,17472,21467,18129,18372,898,6527,0,13080,0,158,155,1368,691,-225,-264,686,1346,689,-228,-258
14-MAY-2020,11,20406,A,17682,21431,18342,18490,904,6527,9,13080,0,159,160,1369,684,-248,-118,687,1346,682,-241,-116
14-MAY-2020,12,20692,A,17957,21522,18618,18748,910,6527,188,13080,0,157,155,1368,683,-100,-73,686,1347,683,-91,-71
14-MAY-2020,13,21855,A,19008,22372,19525,19838,919,6527,667,13080,0,17,16,1502,751,73,40,753,1482,752,80,45
14-MAY-2020,14,22860,A,20074,23372,20587,20759,927,6527,1300,13080,0,12,13,1507,754,96,60,756,1485,754,91,60
14-MAY-2020,15,23840,A,21104,24426,21616,21625,931,6527,2050,13080,0,10,10,1699,849,-76,0,850,1677,854,-79,0
14-MAY-2020,16,24171,A,21593,24783,22108,21891,935,6527,2960,13080,0,10,16,1706,853,-102,0,853,1679,855,-103,0
14-MAY-2020,17,24408,A,21784,25219,22297,22006,992,6527,3890,13080,0,7,13,1801,898,-237,-67,900,1775,902,-240,-74
14-MAY-2020,18,24229,A,21491,25210,22003,21817,1049,6527,4730,13080,0,7,13,1804,901,-256,-218,901,1775,902,-254,-224
14-MAY-2020,19,24238,A,21364,25363,21877,21812,1103,6527,5270,13080,0,7,13,1804,903,-303,-315,902,1776,903,-304,-314
14-MAY-2020,20,24176,A,21270,25373,21778,21739,1156,6527,5600,13080,0,3,7,1804,904,-377,-317,901,1775,903,-376,-320
14-MAY-2020,21,23755,A,20932,25053,21441,21346,1169,6527,6300,13080,0,3,9,1804,902,-329,-466,902,1776,903,-327,-468
14-MAY-2020,22,23352,A,20657,24724,21165,20997,1182,6527,6740,13080,0,3,7,1804,903,-351,-518,902,1775,903,-353,-510
14-MAY-2020,23,23477,A,20800,24728,21312,21135,1186,6527,7240,13080,0,4,6,1804,902,-353,-394,902,1776,903,-345,-388
14-MAY-2020,24,23698,A,21117,24841,21631,21345,1190,6527,7340,13080,0,3,7,1804,903,-261,-379,901,1775,903,-259,-374
14-MAY-2020,25,24229,A,21436,25294,21944,21843,1202,6527,7920,13080,0,7,5,1804,903,-313,-245,902,1776,903,-312,-241
14-MAY-2020,26,23951,A,21152,25081,21662,21572,1213,6527,7930,13080,0,10,11,1804,903,-324,-296,902,1775,903,-320,-300
14-MAY-2020,27,23408,A,20829,24609,21342,21052,1231,6527,7850,13080,0,10,13,1804,902,-244,-447,902,1776,903,-243,-450
14-MAY-2020,28,22667,A,20150,24060,20661,20373,1249,6527,8130,13080,0,9,11,1804,902,-349,-535,902,1776,903,-349,-531
14-MAY-2020,29,22205,A,19647,23556,20157,20009,1280,6527,8060,13080,0,8,10,1804,901,-307,-536,902,1775,902,-306,-531
14-MAY-2020,30,21489,A,18846,22942,19350,19304,1310,6527,7890,13080,0,7,3,1804,901,-410,-536,902,1776,901,-411,-531
14-MAY-2020,31,21325,A,18691,22730,19200,19163,1342,6527,7380,13080,0,8,10,1757,753,-362,-535,878,1727,747,-355,-531
14-MAY-2020,32,21338,A,18634,22653,19144,19239,1373,6527,6800,13080,0,7,11,1754,747,-277,-531,877,1721,746,-273,-525
14-MAY-2020,33,21914,A,19262,23139,19776,19737,1414,6527,6160,13080,0,7,93,1372,793,-293,-425,878,1343,793,-289,-417
14-MAY-2020,34,23291,A,20574,24324,21080,21001,1454,6527,5440,13080,0,6,101,1357,794,-216,-311,877,1337,792,-216,-305
14-MAY-2020,35,25193,A,22491,26192,23004,22771,1466,6527,4590,13080,0,8,13,1405,636,-332,-159,899,1385,630,-335,-155
14-MAY-2020,36,26469,A,23751,27416,24257,24083,1477,6527,3760,13080,0,7,3,1407,629,-341,-99,901,1387,628,-333,-100
14-MAY-2020,37,27316,A,24798,28026,25305,24963,1451,6527,2840,13080,0,6,3,1598,607,-195,-9,713,1579,606,-188,-8
14-MAY-2020,38,27929,A,25396,28537,25906,25593,1425,6527,2000,13080,0,9,10,1605,607,-99,0,706,1580,606,-91,0
14-MAY-2020,39,28231,A,25677,28740,26184,25919,1334,6527,1300,13080,0,9,3,1509,751,45,0,752,1483,755,49,0
14-MAY-2020,40,28087,A,25490,28594,25993,25794,1242,6527,708,13080,0,7,3,1506,757,36,0,754,1483,756,39,0
14-MAY-2020,41,28181,A,25657,28687,26162,25801,1184,6527,225,13080,0,6,3,1506,717,69,0,801,1482,715,71,0
14-MAY-2020,42,27885,A,25354,28394,25866,25503,1125,6527,20,13080,0,9,12,1506,715,81,0,803,1482,714,81,0
14-MAY-2020,43,27997,A,25406,28506,25916,25619,1087,6527,1,13080,0,9,10,1506,710,66,0,804,1482,709,65,0
14-MAY-2020,44,27542,A,25031,28054,25545,25166,1048,6527,0,13080,0,12,14,1504,710,59,0,805,1474,711,65,0
14-MAY-2020,45,26576,A,24249,27089,24761,24260,1016,6527,0,13080,0,13,12,1078,893,210,3,661,1051,900,216,10
14-MAY-2020,46,25276,A,23134,25792,23648,23038,984,6527,0,13080,0,16,14,1061,901,340,0,656,1051,901,343,7
14-MAY-2020,47,23805,A,21628,24315,22140,21691,957,6527,0,13080,0,10,11,1488,765,289,37,752,1475,760,282,39
14-MAY-2020,48,22585,A,20185,23093,20698,20553,930,6527,0,13080,0,8,10,1508,759,183,0,756,1483,758,178,0
15-MAY-2020,1,21603,A,19486,22111,19998,19638,904,6527,0,13080,0,8,9,1412,712,47,0,709,1386,710,44,0
15-MAY-2020,2,21043,A,19025,21568,19540,19106,877,6527,0,13080,0,25,31,1408,710,14,0,708,1386,709,16,0
15-MAY-2020,3,20912,A,18898,21494,19482,19027,871,6527,0,13080,0,82,85,1409,710,20,0,708,1386,709,25,0
15-MAY-2020,4,21106,A,19137,21688,19724,19248,864,6527,0,13080,0,82,87,1408,710,99,0,708,1386,709,98,0
15-MAY-2020,5,21039,A,18953,21693,19612,19192,863,6527,0,13080,0,154,159,1408,709,24,0,707,1386,708,22,0
15-MAY-2020,6,20568,A,18530,21223,19188,18724,861,6527,0,13080,0,155,158,1408,709,17,0,708,1386,708,16,0
15-MAY-2020,7,20295,A,18305,20980,18964,18422,863,6527,0,13080,0,154,156,1408,709,-31,0,708,1386,708,-34,0
15-MAY-2020,8,20168,A,18044,20938,18702,18290,865,6527,0,13080,0,155,158,1408,709,-115,0,708,1386,708,-119,0
15-MAY-2020,9,20092,A,18056,20990,18713,18237,883,6527,0,13080,0,154,156,1408,709,-244,0,708,1386,708,-248,0
15-MAY-2020,10,19832,A,17799,20836,18455,18019,900,6527,0,13080,0,178,189,1408,709,-326,0,708,1386,707,-322,0
15-MAY-2020,11,19764,A,17621,20601,18241,17950,897,6527,11,13080,0,142,134,1408,575,-195,0,708,1386,570,-189,0
15-MAY-2020,12,20092,A,17982,20775,18569,18255,894,6527,195,13080,0,84,87,1408,569,-99,0,708,1386,570,-91,0
15-MAY-2020,13,21296,A,19373,21814,19891,19379,889,6527,611,13080,0,18,18,1460,750,82,33,754,1483,756,90,37
15-MAY-2020,14,22384,A,20401,22896,20916,20369,883,6527,1170,13080,0,12,16,1508,758,179,73,756,1485,758,176,73
15-MAY-2020,15,23291,A,21251,23803,21768,21188,912,6527,1840,13080,0,12,14,1699,847,52,2,850,1677,853,49,1
15-MAY-2020,16,23623,A,21559,24137,22079,21492,941,6527,2660,13080,0,14,20,1706,852,53,0,853,1679,854,54,5
15-MAY-2020,17,23917,A,21629,24580,22143,21697,1009,6527,3540,13080,0,12,13,1706,853,-84,-67,854,1679,854,-90,-74
15-MAY-2020,18,23936,A,21705,24787,22227,21680,1077,6527,4480,13080,0,17,22,1706,852,-246,-88,854,1680,855,-250,-85
15-MAY-2020,19,23954,A,21662,24748,22184,21721,1122,6527,5320,13080,0,17,22,1898,947,-257,-20,948,1873,951,-255,-18
15-MAY-2020,20,23598,A,21359,24462,21878,21414,1166,6527,5950,13080,0,16,19,1905,951,-333,-15,951,1874,952,-332,-18
15-MAY-2020,21,23405,A,21236,24303,21755,21210,1202,6527,6560,13080,0,14,19,1808,877,-325,-59,893,1776,874,-327,-60
15-MAY-2020,22,23316,A,21147,24272,21666,21128,1237,6527,6920,13080,0,13,19,1805,874,-382,-61,891,1775,874,-376,-61
15-MAY-2020,23,22954,A,21307,23714,21827,20733,1274,6527,7020,13080,0,13,19,1291,877,-247,17,902,1777,879,-241,19
15-MAY-2020,24,23587,A,21425,24330,21943,21396,1310,6527,7040,13080,0,13,14,1800,878,-230,0,903,1776,879,-230,0
15-MAY-2020,25,23935,A,21704,24688,22217,21716,1335,6527,6900,13080,0,13,12,1800,902,-240,0,902,1777,902,-240,0
15-MAY-2020,26,23740,A,21463,24587,21976,21559,1359,6527,7180,13080,0,10,13,1800,903,-337,0,903,1777,903,-338,0
15-MAY-2020,27,23157,A,20928,24030,21441,21044,1387,6527,7380,13080,0,9,13,1800,901,-364,0,903,1776,902,-365,0
15-MAY-2020,28,22403,A,20208,23358,20723,20349,1414,6527,7480,13080,0,10,15,1804,901,-445,0,903,1775,902,-442,0
15-MAY-2020,29,21776,A,19686,22712,20206,19791,1449,6527,7200,13080,0,14,19,1710,855,-356,-66,855,1679,854,-351,-74
15-MAY-2020,30,21286,A,19088,22421,19751,19315,1483,6527,7010,13080,0,12,163,1706,853,-406,-217,854,1679,852,-405,-224
15-MAY-2020,31,21019,A,18918,22266,19591,19059,1487,6527,6670,13080,0,14,173,1706,657,-363,-370,854,1679,649,-359,-374
15-MAY-2020,32,21017,A,18851,22279,19521,19093,1490,6527,6200,13080,0,11,170,1706,649,-334,-417,853,1679,649,-330,-411
15-MAY-2020,33,21474,A,19387,22549,20056,19486,1531,6527,5460,13080,0,10,169,1706,821,-296,-269,854,1679,827,-291,-263
15-MAY-2020,34,22647,A,20618,23504,21133,20623,1571,6527,4780,13080,0,10,168,1706,828,-214,-133,853,1678,830,-214,-131
15-MAY-2020,35,24141,A,22268,25024,22778,22053,1580,6527,4050,13080,0,10,147,1562,852,-332,-41,712,1533,854,-333,-41
15-MAY-2020,36,25277,A,23312,26046,23822,23189,1589,6527,3270,13080,0,10,9,1557,853,-259,0,708,1532,854,-251,0
15-MAY-2020,37,26035,A,23857,26656,24367,23985,1548,6527,2550,13080,0,13,10,1461,717,-108,0,942,1435,711,-100,0
15-MAY-2020,38,26399,A,24035,26967,24547,24397,1506,6527,1850,13080,0,11,10,1457,710,-57,0,950,1434,710,-56,0
15-MAY-2020,39,26752,A,24415,27304,24923,24767,1408,6527,1200,13080,0,12,8,1362,802,-40,0,951,1338,806,-37,0
15-MAY-2020,40,26703,A,24401,27217,24914,24718,1309,6527,660,13080,0,14,8,1358,805,45,0,951,1338,807,50,0
15-MAY-2020,41,26565,A,24253,27078,24763,24499,1241,6527,218,13080,0,13,10,1357,804,63,0,950,1337,807,65,0
15-MAY-2020,42,26249,A,24013,26762,24525,24178,1172,6527,19,13080,0,13,12,1362,805,93,0,951,1349,808,96,0
15-MAY-2020,43,26457,A,24125,26968,24630,24341,1158,6527,1,13080,0,11,3,1879,944,165,0,950,1862,950,162,0
15-MAY-2020,44,26180,A,23756,26694,24268,24030,1143,6527,0,13080,0,14,12,1904,949,42,0,950,1872,950,39,0
15-MAY-2020,45,25411,A,23066,25924,23574,23338,1140,6527,0,13080,0,13,8,1713,857,87,0,857,1681,855,94,0
15-MAY-2020,46,24272,A,21831,24783,22343,22275,1137,6527,0,13080,0,11,12,1706,853,241,0,854,1678,853,246,3
15-MAY-2020,47,22779,A,20346,23287,20855,20885,1139,6527,0,13080,0,8,9,1515,762,250,0,759,1485,759,243,0
15-MAY-2020,48,21665,A,19120,22171,19628,19887,1140,6527,0,13080,0,6,8,1507,759,99,0,756,1483,758,93,0
16-MAY-2020,1,20725,A,18157,21310,18662,19041,1133,6527,0,13080,0,4,5,1373,694,-22,-59,690,1347,691,-22,-66
16-MAY-2020,2,19987,A,17321,20665,17832,18375,1125,6527,0,13080,0,109,116,1368,691,12,-69,687,1346,690,16,-68
16-MAY-2020,3,19758,A,17077,20455,17589,18217,1123,6527,0,13080,0,158,159,1368,691,-39,0,688,1347,690,-39,0
16-MAY-2020,4,19696,A,17110,20356,17697,18193,1121,6527,0,13080,0,160,161,1368,691,45,0,688,1344,690,48,0
16-MAY-2020,5,19529,A,17038,20189,17698,18071,1124,6527,0,13080,0,160,161,1368,691,13,0,688,1347,690,16,0
16-MAY-2020,6,19137,A,16729,19880,17390,17749,1127,6527,0,13080,0,160,161,1369,691,-83,0,688,1346,690,-89,0
16-MAY-2020,7,18938,A,16547,20015,17394,17525,1122,6527,0,13080,0,331,347,1368,600,-246,0,687,1347,596,-251,0
16-MAY-2020,8,18550,A,16086,19835,17038,17144,1117,6527,0,13080,0,452,453,1368,596,-333,0,687,1346,596,-330,-1
16-MAY-2020,9,18316,A,15708,19611,16657,16912,1083,6527,0,13080,0,447,449,1369,621,-273,-75,688,1346,621,-270,-81
16-MAY-2020,10,18148,A,15561,19467,16514,16731,1049,6527,0,13080,0,450,452,1366,622,-289,-80,688,1338,622,-288,-82
16-MAY-2020,11,17883,A,15339,19249,16339,16513,1034,6527,10,13080,0,495,501,942,688,-243,-128,687,916,690,-236,-134
16-MAY-2020,12,17738,A,15399,18991,16405,16378,1019,6527,138,13080,0,517,506,925,691,-99,-137,688,915,690,-91,-135
16-MAY-2020,13,18443,A,16309,19261,17113,17022,1025,6527,413,13080,0,304,304,1349,691,81,-14,688,1338,690,89,-14
16-MAY-2020,14,18717,A,16760,19322,17358,17262,1030,6527,792,13080,0,105,98,1368,690,138,0,687,1346,690,138,0
16-MAY-2020,15,19273,A,17399,19787,17914,17745,1082,6527,1220,13080,0,14,14,1368,691,217,0,688,1346,690,216,0
16-MAY-2020,16,19733,A,17726,20245,18238,18173,1134,6527,1690,13080,0,12,12,1368,691,105,0,687,1347,689,98,0
16-MAY-2020,17,20008,A,18010,20517,18520,18400,1205,6527,2560,13080,0,9,10,1368,503,15,0,687,1346,496,16,0
16-MAY-2020,18,19987,A,17801,20603,18313,18395,1275,6527,3650,13080,0,90,104,1366,495,-26,0,688,1338,496,-27,0
16-MAY-2020,19,20052,A,17920,20606,18434,18410,1335,6527,4620,13080,0,12,14,931,680,-42,0,589,906,686,-41,0
16-MAY-2020,20,19825,A,17621,20375,18134,18202,1394,6527,5430,13080,0,9,12,912,688,-41,0,585,899,688,-39,0
16-MAY-2020,21,19907,A,17658,20438,18170,18180,1441,6527,6090,13080,0,8,12,1056,756,-23,0,609,1044,758,-21,0
16-MAY-2020,22,19951,A,17847,20483,18358,18214,1487,6527,6060,13080,0,8,10,1061,759,-24,0,610,1046,758,-22,0
16-MAY-2020,23,20177,A,18272,20685,18781,18409,1517,6527,5760,13080,0,8,9,1205,759,82,3,470,1190,758,90,8
16-MAY-2020,24,20431,A,18493,20940,19003,18634,1547,6527,5790,13080,0,9,10,1210,759,209,0,465,1191,758,213,0
16-MAY-2020,25,20757,A,18481,21265,18992,18954,1563,6527,5620,13080,0,8,11,1163,759,314,16,700,1143,758,316,19
16-MAY-2020,26,20722,A,18474,21230,18985,18933,1579,6527,5750,13080,0,8,10,1160,759,304,39,708,1140,758,301,39
16-MAY-2020,27,20266,A,18300,20776,18809,18494,1586,6527,5640,13080,0,10,108,922,679,177,37,473,900,675,170,34
16-MAY-2020,28,19755,A,17851,20300,18366,18028,1592,6527,5720,13080,0,45,202,913,675,39,0,464,899,674,37,0
16-MAY-2020,29,19297,A,17447,19890,18113,17570,1600,6527,5850,13080,0,10,166,1057,708,-83,0,323,1043,709,-89,0
16-MAY-2020,30,18949,A,17212,19635,17878,17254,1608,6527,5640,13080,0,9,165,1062,710,-177,0,318,1044,709,-173,0
16-MAY-2020,31,18885,A,17107,19536,17770,17166,1595,6527,5260,13080,0,31,195,1063,710,-55,-65,459,1045,709,-48,-74
16-MAY-2020,32,18929,A,17152,19571,17818,17204,1582,6527,5170,13080,0,44,169,1063,710,-19,-79,465,1046,710,-16,-77
16-MAY-2020,33,20163,A,18062,20710,18572,18360,1564,6527,4670,13080,0,47,47,1206,799,82,11,790,1191,803,91,13
16-MAY-2020,34,21740,A,19773,22251,20283,19761,1546,6527,4080,13080,0,11,9,1217,803,239,90,802,1206,804,242,88
16-MAY-2020,35,23749,A,21643,24260,22152,21579,1489,6527,3410,13080,0,11,10,1776,861,278,7,880,1761,864,279,5
16-MAY-2020,36,24577,A,22540,25090,23106,22359,1432,6527,2820,13080,0,13,13,1805,863,296,1,883,1776,864,296,2
16-MAY-2020,37,25376,A,23231,25885,23838,23131,1339,6527,1940,13080,0,9,10,1804,900,297,87,902,1776,903,296,90
16-MAY-2020,38,25718,A,23389,26223,23993,23497,1246,6527,1340,13080,0,5,8,1804,903,296,92,902,1776,903,296,91
16-MAY-2020,39,26062,A,23797,26570,24399,23837,1137,6527,919,13080,0,8,6,1805,892,297,98,903,1776,893,296,96
16-MAY-2020,40,25790,A,23395,26300,23971,23555,1027,6527,475,13080,0,10,9,1804,891,297,103,903,1776,892,296,109
16-MAY-2020,41,25843,A,23439,26350,23952,23604,969,6527,154,13080,0,7,10,1805,724,297,240,903,1776,718,296,240
16-MAY-2020,42,25667,A,23356,26173,23868,23500,911,6527,8,13080,0,6,9,1805,717,297,209,902,1776,718,296,209
16-MAY-2020,43,25663,A,23466,26169,23979,23473,906,6527,1,13080,0,6,6,1804,894,297,324,902,1776,900,296,324
16-MAY-2020,44,25492,A,23193,25997,23700,23311,900,6527,0,13080,0,5,7,1804,901,297,327,903,1774,901,296,327
16-MAY-2020,45,24571,A,22451,25079,22956,22418,912,6527,0,13080,0,8,4,1614,807,299,458,809,1583,806,299,459
16-MAY-2020,46,23411,A,21369,23921,21876,21336,924,6527,0,13080,0,10,8,1606,803,299,504,806,1581,804,299,500
16-MAY-2020,47,22029,A,19941,22545,20455,20115,932,6527,0,13080,0,16,16,1510,761,248,436,759,1483,758,246,426
16-MAY-2020,48,21169,A,18692,21686,19210,19343,940,6527,0,13080,0,17,18,1506,759,272,286,757,1479,758,270,276
17-MAY-2020,1,20111,A,17646,20625,18160,18356,932,6527,0,13080,0,14,13,1217,716,145,135,757,1191,714,139,126
17-MAY-2020,2,19688,A,17067,20203,17583,17926,923,6527,0,13080,0,15,17,1204,714,125,11,757,1179,712,131,9
17-MAY-2020,3,19111,A,16663,19622,17172,17422,917,6527,0,13080,0,11,8,791,556,274,0,691,767,550,280,3
17-MAY-2020,4,19041,A,16500,19556,17017,17398,910,6527,0,13080,0,15,17,773,549,374,0,689,760,548,376,0
17-MAY-2020,5,18951,A,16462,19466,16978,17352,902,6527,0,13080,0,15,16,867,548,385,0,688,856,547,383,0
17-MAY-2020,6,18670,A,16144,19185,16660,17104,893,6527,0,13080,0,15,16,871,548,268,0,688,855,546,264,0
17-MAY-2020,7,18072,A,15654,18587,16170,16546,897,6527,0,13080,0,15,16,680,354,237,26,689,664,348,232,28
17-MAY-2020,8,17967,A,15744,18482,16263,16446,901,6527,0,13080,0,15,17,673,346,137,19,688,661,346,133,19
17-MAY-2020,9,17896,A,15770,18410,16287,16404,917,6527,0,13080,0,14,15,490,428,98,0,689,477,431,98,0
17-MAY-2020,10,17635,A,15563,18206,16116,16217,932,6527,0,13080,0,71,83,483,432,97,0,687,477,430,98,0
17-MAY-2020,11,17117,A,15417,18020,16239,15701,950,6527,8,13080,0,338,339,666,253,98,-65,359,660,246,98,-74
17-MAY-2020,12,16974,A,15506,17987,16387,15573,968,6527,126,13080,0,377,378,670,246,98,-136,348,653,245,98,-136
17-MAY-2020,13,17344,A,15523,17959,16112,15922,995,6527,386,13080,0,98,89,238,356,127,-17,676,224,360,128,-16
17-MAY-2020,14,17583,A,15645,18095,16163,16130,1022,6527,832,13080,0,12,18,218,361,162,0,689,216,361,165,0
